# curve  peak  x  y
14 2010 734808 0.0012320294536535535
14 2010 734884 0.00085720862637041716
14 2010 734999 0.00048881550706147763
14 2010 735159 0.00017382242834234929
14 2010 735537 0.00017868079078757579
15 2010 733604 0.00010544210514142508
15 2010 733627 0.00020600601162997574
15 2010 733647 0.00030245791340780838
15 2010 733668 0.00039252441780402667
15 2010 733691 0.00045741771785376862
15 2010 733721 0.00052599141085520919
15 2010 733757 0.00059083147358658748
15 2010 733778 0.0006374874307554226
15 2010 733807 0.00068521728706973659
15 2010 733841 0.00069510955334116744
15 2010 733875 0.00069822922392517211
15 2010 733924 0.00066555559777858604
15 2010 733965 0.00063873660375084217
15 2010 734005 0.00059375327340706471
15 2010 734049 0.00056655914199420601
15 2010 734094 0.0005298967761080142
15 2010 734136 0.00049617774937136801
15 2010 734186 0.00046463389338311553
15 2010 734230 0.00042543964516687978
15 2010 734276 0.00039104289692302346
15 2010 734320 0.00035498876587508805
15 2010 734365 0.0003257248329945922
15 2010 734415 0.00028426777554592332
15 2010 734469 0.00023697508276703259
15 2010 734515 0.00020005411074574406
15 2010 734592 0.00016744524227177527
