# curve  peak  x  y
19 2015 1992 0.0015580368735393403
19 2015 1993 0.0014807887148312682
19 2015 1994 0.0019540791402051783
19 2015 1995 0.0022404779686333084
19 2015 1996 0.003046753822291158
19 2015 1997 0.0032001600080003995
19 2015 1998 0.0042581503659347986
19 2015 1999 0.0047624764877736425
19 2015 2000 0.00494922462147597
19 2015 2001 0.004672268907563025
19 2015 2002 0.0046258003247250587
19 2015 2003 0.0045361760036289403
19 2015 2004 0.0049038993909673312
19 2015 2005 0.0050876060952002797
19 2015 2006 0.0049966457702005571
19 2015 2007 0.0049525471801025386
19 2015 2008 0.0047579298831385702
19 2015 2009 0.0047415265304482368
19 2015 2010 0.0047498600142882041
19 2015 2011 0.0048255241843917912
19 2015 2012 0.0051802851020218005
19 2015 2013 0.0055322466862213621
19 2015 2014 0.0060678688275127429
19 2015 2015 0.0062307121371928537
20 2015 1988 0.00026106252447461169
20 2015 1992 0.00025967281225655668
20 2015 1994 0.00034894270360806751
20 2015 1995 0.00037341299477221821
20 2015 1996 0.0003877686682916021
20 2015 1997 0.00040002000100005015
20 2015 1998 0.00044355732978487456
20 2015 1999 0.00048024972985952685
20 2015 2001 0.00053781512605042018
20 2015 2002 0.00064332322396838497
20 2015 2003 0.00085053300068042674
20 2015 2004 0.00084368161565029354
20 2015 2005 0.00074452772124882112
20 2015 2006 0.00074024381780748993
20 2015 2007 0.0008508781498854593
20 2015 2008 0.0009181969949916529
20 2015 2009 0.00096437827737930193
20 2015 2010 0.0013515861829275361
20 2015 2011 0.0014003481946862472
20 2015 2012 0.0016584365974098569
20 2015 2013 0.0017636356885605033
20 2015 2014 0.0021874762230845307
20 2015 2015 0.0025196296730341031
21 2015 1994 6.9788540721613511e-05
21 2015 1995 0.000124470998257406
21 2015 1996 0.00027697762020828715
21 2015 1997 0.00055002750137506877
21 2015 1998 0.0010201818585052118
21 2015 1999 0.001440749189578581
21 2015 2000 0.0017597243098581225
21 2015 2001 0.0021848739495798318
21 2015 2002 0.0027877339705296694
21 2015 2003 0.0030902699024722164
21 2015 2004 0.0036647420179809643
21 2015 2005 0.0037226386062441073
21 2015 2006 0.0036549538504244833
21 2015 2007 0.0041234864186756835
21 2015 2008 0.0042988313856427394
21 2015 2009 0.0046008880316637524
21 2015 2010 0.0048077851364136601
21 2015 2011 0.0048066005601392764
21 2015 2012 0.0045280909345010723
21 2015 2013 0.0047339694798202922
21 2015 2014 0.0049265768850338607
21 2015 2015 0.0049415992812219187
22 2015 1993 0.00031174499259605643
22 2015 1996 0.00033237314424994463
22 2015 1997 0.00030001500075003745
22 2015 1998 0.00031049013084941232
22 2015 1999 0.00036018729739464525
22 2015 2000 0.00054991384683066328
22 2015 2001 0.00090756302521008414
22 2015 2002 0.00094966761633428261
22 2015 2003 0.0011056929008845546
22 2015 2004 0.0011600622215191545
22 2015 2005 0.0012408795354147016
22 2015 2006 0.0017349464479863054
22 2015 2007 0.0019853823497327366
22 2015 2008 0.0020033388981636063
22 2015 2009 0.0020693950535430865
22 2015 2010 0.0022976965109768113
22 2015 2011 0.0027250018923624247
22 2015 2012 0.0033541414329637566
22 2015 2013 0.0038243047562469823
22 2015 2014 0.0043939739785437103
22 2015 2015 0.0047267471385600973
23 2015 1982 0.00025252525252525253
23 2015 1989 0.00023331777881474569
23 2015 1990 0.00031931878658861094
23 2015 1991 0.00047952431188261245
23 2015 1994 0.00041873124432968115
23 2015 1995 0.00049788399302962399
23 2015 1996 0.00049855971637491683
23 2015 1997 0.00050002500125006242
23 2015 1998 0.00053226879574184939
23 2015 1999 0.00068035378396766322
23 2015 2000 0.0010631667705392825
23 2015 2001 0.0013781512605042017
23 2015 2002 0.0014704530833563097
23 2015 2003 0.0013892039011113629
23 2015 2004 0.0013973476759207987
23 2015 2005 0.0014890554424976422
23 2015 2006 0.0016424159707603692
23 2015 2007 0.0017453910766881218
23 2015 2008 0.0021285475792988326
23 2015 2009 0.0021296686958792929
23 2015 2010 0.0022976965109768113
23 2015 2011 0.0023654530315646051
23 2015 2012 0.002459703717506756
23 2015 2013 0.0022834441020309661
23 2015 2014 0.0020733470288366411
23 2015 2015 0.0025196296730341031
24 2015 1999 8.0041621643254493e-05
24 2015 2000 0.00014664369248817684
24 2015 2002 0.00015317219618294888
24 2015 2003 0.0001701066001360853
24 2015 2004 0.00029001555537978851
24 2015 2005 0.00044671663274929263
24 2015 2006 0.00060144810196858579
24 2015 2007 0.00074179120759245137
24 2015 2008 0.0011268781302170286
24 2015 2009 0.0019287565547586039
24 2015 2010 0.003031414724566044
24 2015 2011 0.0039739610930285361
24 2015 2012 0.0051430168638777612
24 2015 2013 0.0061263134444733205
24 2015 2014 0.0068097085901240202
24 2015 2015 0.0076760810969178465
25 2015 1989 0.00011665888940737284
25 2015 1990 0
25 2015 1996 5.539552404165742e-05
25 2015 1998 8.8711465956974934e-05
25 2015 2000 3.6660923122044183e-05
25 2015 2001 0.00013445378151260505
25 2015 2002 0.0002144410746561284
25 2015 2003 0.00028351100022680888
25 2015 2004 0.000500935959292362
25 2015 2005 0.00069489253983223286
25 2015 2006 0.00069397857919452225
25 2015 2007 0.00076360859605105252
25 2015 2008 0.00081385642737896464
25 2015 2009 0.00082373977859482011
25 2015 2010 0.0010619605723002062
25 2015 2011 0.0014003481946862463
25 2015 2012 0.0016770707164818774
25 2015 2013 0.0018378940333419972
25 2015 2014 0.0020162824317126998
25 2015 2015 0.0023829055822493072
26 2015 1988 0.00052212504894922338
26 2015 1989 0.00034997666822211859
26 2015 1992 0.00051934562451311358
26 2015 1993 0.00070142623334112702
26 2015 1994 0.0002791541628864541
26 2015 1995 0.00018670649738610889
26 2015 1997 0.00025001250062503142
26 2015 1998 0.00031049013084941211
26 2015 1999 0.00048024972985952685
26 2015 2000 0.0004765920005865747
26 2015 2001 0.00050420168067226868
26 2015 2002 0.00049015102778543658
26 2015 2003 0.00042526650034021337
26 2015 2004 0.00055366606027050513
26 2015 2005 0.00076934531195711493
26 2015 2006 0.0008559069143399111
26 2015 2007 0.0010254172575542703
26 2015 2008 0.0011268781302170277
26 2015 2009 0.0011853816326120592
26 2015 2010 0.0013515861829275361
26 2015 2011 0.0013625009461812124
26 2015 2012 0.0016584365974098569
26 2015 2013 0.0019307169643188651
26 2015 2014 0.0020923685612112899
26 2015 2015 0.0022852455174030249
27 2015 1994 0.00013957708144322702
27 2015 1997 0
27 2015 1999 4.0020810821627246e-05
27 2015 2001 0
27 2015 2002 9.1903317709769305e-05
27 2015 2003 0.00014175550011340438
27 2015 2004 0.00018455535342350182
27 2015 2005 0.00029781108849952849
27 2015 2006 0.00050891762474264966
27 2015 2007 0.0008072433729682557
27 2015 2008 0.0009181969949916529
27 2015 2009 0.0011652904184999901
27 2015 2010 0.0012164275646347816
27 2015 2011 0.0014003481946862463
27 2015 2012 0.0016211683592658151
27 2015 2013 0.0021534919986633504
27 2015 2014 0.0029483375180704551
27 2015 2015 0.0041212547365131452
28 2015 1996 5.5395524041657433e-05
28 2015 1998 0.0001330671989354624
28 2015 1999 0.00032016648657301797
28 2015 2000 0.00058657476995270725
28 2015 2001 0.00097478991596638672
28 2015 2002 0.0013479153264099502
28 2015 2003 0.0014459061011567248
28 2015 2004 0.002003743837169448
28 2015 2005 0.0026554822057874624
28 2015 2006 0.0031923014642948021
28 2015 2007 0.0039489473110068726
28 2015 2008 0.0043196994991652748
28 2015 2009 0.005243806883249956
28 2015 2010 0.006004904327006625
28 2015 2011 0.0062069487548255253
28 2015 2012 0.0062237957700549684
28 2015 2013 0.0067389447889206547
28 2015 2014 0.0070569885109944483
28 2015 2015 0.0075002929801945423
29 2015 1993 7.7936248149014108e-05
29 2015 1995 0
29 2015 1996 5.539552404165742e-05
29 2015 1997 0.00010000500025001248
29 2015 1998 0.00017742293191394987
29 2015 1999 0.0002801456757513907
29 2015 2000 0.00065989661619679583
29 2015 2001 0.00063865546218487405
29 2015 2002 0.00079649542015133423
29 2015 2003 0.0006520753005216603
29 2015 2004 0.00055366606027050513
29 2015 2005 0.00069489253983223351
29 2015 2006 0.0008790395336463943
29 2015 2007 0.00095996509217846637
29 2015 2008 0.0011060100166944906
29 2015 2009 0.0013862937737327465
29 2015 2010 0.0016991369156803306
29 2015 2011 0.001835591552494133
29 2015 2012 0.0019565825025621916
29 2015 2013 0.0019864107229049851
29 2015 2014 0.0022825838849577715
29 2015 2015 0.0024805656470955895
30 2015 1992 8.6557604085518917e-05
30 2015 1996 0.00022158209616662973
30 2015 1997 0.00025001250062503126
30 2015 1998 0.00031049013084941221
30 2015 1999 0.0002801456757513907
30 2015 2000 0.00029328738497635368
30 2015 2001 0.00047058823529411761
30 2015 2002 0.00049015102778543658
30 2015 2003 0.00053867090043093662
30 2015 2004 0.00076458646418307895
30 2015 2005 0.00096788603762346711
30 2015 2006 0.0012722940618566242
30 2015 2007 0.001636304134395113
30 2015 2008 0.0018363939899833058
30 2015 2009 0.0020091214112068784
30 2015 2010 0.0027031723658550721
