# curve  peak  x  y
4 1986 1992 0.0044628071802344793
4 1986 1993 0.0043633627985706219
4 1986 1994 0.0041834371726305469
4 1986 1995 0.0039928819804694593
4 1986 1996 0.0037889844720319088
4 1986 1997 0.0037020287538256091
4 1986 1998 0.0035305911924099487
4 1986 1999 0.0032773196015138395
4 1986 2000 0.0030985822016111053
4 1986 2001 0.0029294960267268466
4 1986 2002 0.0027583939858435713
4 1986 2003 0.0027262777353984913
4 1986 2004 0.002603191365263352
4 1986 2005 0.0024312414526667658
4 1986 2006 0.0023209406398588539
4 1986 2007 0.0023146381788121673
4 1986 2008 0.0022628102893735014
4 1986 2009 0.0021634088681312391
4 1986 2010 0.0021363634346867333
4 1986 2011 0.0019837858285046139
4 1986 2012 0.001965503920394962
4 1986 2013 0.0019584331676637534
4 1986 2014 0.0019561642382232292
4 1986 2015 0.001942403316525565
5 1986 1965 0.00034258307639602604
5 1986 1968 0.00039992001599680068
5 1986 1970 0.00053361792956243322
5 1986 1971 0.00057497700091996328
5 1986 1973 0.000500751126690035
5 1986 1974 0.00043424766591879582
5 1986 1975 0.00043521512061676189
5 1986 1976 0.00043191879926573811
5 1986 1977 0.00042071802543006695
5 1986 1978 0.00049154139188137443
5 1986 1979 0.00053771149985661071
5 1986 1980 0.00047250047250047261
5 1986 1981 0.00061102624635467253
5 1986 1982 0.00051617343427391629
5 1986 1983 0.00058300224563827968
5 1986 1984 0.00066708597785274538
5 1986 1985 0.00070377808675352316
5 1986 1986 0.0007411410484057749
5 1986 1987 0.00073445857930766814
5 1986 1988 0.00063413117811625744
5 1986 1989 0.00054887201200797507
5 1986 1990 0.00054429996976111325
5 1986 1991 0.00050150908643281124
5 1986 1992 0.00050506723190037704
5 1986 1993 0.00047395147639646418
5 1986 1994 0.00051000716766830267
5 1986 1995 0.00050932825262681343
5 1986 1996 0.00052084227636692466
5 1986 1997 0.00047852928494052614
5 1986 1998 0.00046009075895603151
5 1986 1999 0.00044894789061833765
5 1986 2000 0.0004521358232605216
5 1986 2001 0.00043442657614190666
5 1986 2002 0.00043591200294419361
5 1986 2003 0.00043116314550097762
5 1986 2004 0.00042977215935951704
5 1986 2005 0.0004071182621210867
5 1986 2006 0.00041416553712429402
5 1986 2007 0.00040951290855907249
5 1986 2008 0.0004162602885264613
5 1986 2009 0.00045436199042841324
5 1986 2010 0.00045478141652209939
5 1986 2011 0.00045134888839216611
5 1986 2012 0.00044998577875133075
5 1986 2013 0.00047620171218111171
5 1986 2014 0.00049069882585938557
5 1986 2015 0.00048443631874978133
6 1986 1975 0.00012434717731907486
6 1986 1976 0.000215959399632869
6 1986 1977 0.00028047868362004482
6 1986 1978 0.00036865604391103104
6 1986 1979 0.00035847433323774026
6 1986 1980 0.00034650034650034645
6 1986 1981 0.0004443827246215803
6 1986 1982 0.00086028905712319352
6 1986 1983 0.0009932630851615127
6 1986 1984 0.001200754760134942
6 1986 1985 0.0013732255351288254
6 1986 1986 0.0014668416583030952
6 1986 1987 0.0014134863224411747
6 1986 1988 0.0013552999689151381
6 1986 1989 0.0013553778255707156
6 1986 1990 0.0012901925209152301
6 1986 1991 0.0011853851133866444
6 1986 1992 0.0011260515334172369
6 1986 1993 0.0010983637389505377
6 1986 1994 0.0010337983128411547
6 1986 1995 0.00094320046782743125
6 1986 1996 0.00084708414178356894
6 1986 1997 0.00077826740847470113
6 1986 1998 0.00068287154750315895
6 1986 1999 0.00064199548358422065
6 1986 2000 0.0006429454367466135
6 1986 2001 0.00064587313975079941
6 1986 2002 0.00065386800441628867
6 1986 2003 0.00062684488076680811
6 1986 2004 0.00058326221627362854
6 1986 2005 0.00053326758277832259
6 1986 2006 0.00051367284149831174
6 1986 2007 0.00049090677858323883
6 1986 2008 0.0004695028835705467
6 1986 2009 0.00045897480251398323
6 1986 2010 0.00046143675432486209
6 1986 2011 0.00041910968207843971
6 1986 2012 0.00040541171576181229
6 1986 2013 0.00040112486566607278
6 1986 2014 0.0003890224925732072
6 1986 2015 0.00036332723906233599
7 1986 1974 0.0001447492219729319
7 1986 1975 0.00012434717731907486
7 1986 1976 0.000215959399632869
7 1986 1977 0.00028047868362004492
7 1986 1978 0.00028673247859746856
7 1986 1979 0.0005018640665328364
7 1986 1980 0.00072450072450072449
7 1986 1981 0.000749895847798917
7 1986 1982 0.00068823124569855447
7 1986 1983 0.00077733632751770566
